Зеркало затаённых желаний;https://litnet.com/ru/book/zerkalo-zataennyh-zhelanii-b339212;Бесплатно;Денис Петриков;https://litnet.com/ru/denis-petrikov-u195854
Внеранговый - 3. Системная отладка;https://litnet.com/ru/book/vnerangovyi-3-sistemnaya-otladka-b339511;129            RUB;Влад Туманов;https://litnet.com/ru/vlad-tumanov-u2989117
Тестовая группа. Книга пятая;https://litnet.com/ru/book/testovaya-gruppa-kniga-pyataya-b353524;129            RUB;Илья Головань (Krayhir);https://litnet.com/ru/ilya-golovan-krayhir-u4065502
Игра Дьявола ;https://litnet.com/ru/book/igra-dyavola-b354923;Бесплатно;Александр Робский ;https://litnet.com/ru/aleksandr-robskii-u1889868
Блогер Неудачник 3: Алый Рыцарь ;https://litnet.com/ru/book/bloger-neudachnik-3-alyi-rycar-b358169;139            RUB;Александр Робский ;https://litnet.com/ru/aleksandr-robskii-u1889868
Возрождение - 2;https://litnet.com/ru/book/vozrozhdenie-2-b359410;139            RUB;Степан Кулик;https://litnet.com/ru/stepan-kulik-u8542447
Зеркало затаённых желаний: Пир обречённых;https://litnet.com/ru/book/zerkalo-zataennyh-zhelanii-pir-obrechennyh-b369170;119            RUB;Денис Петриков;https://litnet.com/ru/denis-petrikov-u195854
История Бессмертного-8. Ключевой мир;https://litnet.com/ru/book/istoriya-bessmertnogo-8-klyuchevoi-mir-b375046;179            RUB;Андрей Ефремов;https://litnet.com/ru/andrei-efremov-u524675
Оружейник;https://litnet.com/ru/book/oruzheinik-b286259;119            RUB;Павел Швецов;https://litnet.com/ru/pavel-shvecov-u3179589
Мантра тысячи смертей;https://litnet.com/ru/book/mantra-tysyachi-smertei-b215669;Бесплатно;Алекс Кин;https://litnet.com/ru/aleks-kin-u2808594
Кровавый целитель. Том 2: Mid game - Часть 1;https://litnet.com/ru/book/krovavyi-celitel-tom-2-mid-game-chast-1-b308166;94.5            RUB;Александр Тэл (ArFrim);https://litnet.com/ru/aleksandr-tel-arfrim-u7383095
Арена 2: Вторая фаза;https://litnet.com/ru/book/arena-2-vtoraya-faza-b350803;140            RUB;Денис Агеев;https://litnet.com/ru/denis-ageev-u245786
Наблюдатель;https://litnet.com/ru/book/nablyudatel-b368897;90            RUB;Сергей Котов;https://litnet.com/ru/sergei-kotov-u4505942
Клан;https://litnet.com/ru/book/klan-b373956;149            RUB;Антон Русич;https://litnet.com/ru/anton-rusich-u5169689
Игры выживальщиков;https://litnet.com/ru/book/igry-vyzhivalshchikov-b380362;Бесплатно;Андрей Царёв;https://litnet.com/ru/andrei-carev-u9656834
По грехам нашим. В лето 6732. Книга 2;https://litnet.com/ru/book/po-greham-nashim-v-leto-6732-kniga-2-b383080;Бесплатно;Денис Старый;https://litnet.com/ru/denis-staryi-u9605472
Хроники симбионта. Новая жизнь.;https://litnet.com/ru/book/xroniki-simbionta-novaya-zhizn-b27617;Бесплатно;Гарик Шима;https://litnet.com/ru/garik-shima-u28519
Огребенцы 2: Выбор, которого не было;https://litnet.com/ru/book/ogrebency-2-vybor-kotorogo-ne-bylo-b53355;Бесплатно;Денис Петриков;https://litnet.com/ru/denis-petrikov-u195854
Собиратель Том 2;https://litnet.com/ru/book/sobiratel-tom-2-b53534;134.1            RUB;Дмитрий Черепанов;https://litnet.com/ru/dmitrii-cherepanov-u54734
Level Up 3. Испытание;https://litnet.com/ru/book/level-up-3-ispytanie-b56251;199            RUB;Данияр Сугралинов;https://litnet.com/ru/daniyar-sugralinov-u87167
Вода: Наперегонки со смертью.;https://litnet.com/ru/book/voda-naperegonki-so-smertyu-b66567;99            RUB;Сергей Панченко;https://litnet.com/ru/sergei-panchenko-u90239
Смертник;https://litnet.com/ru/book/smertnik-b95015;Бесплатно;Ирина Булгакова;https://litnet.com/ru/irina-bulgakova-u452530
Всё будет по-моему!;https://litnet.com/ru/book/vse-budet-po-moemu-b98464;Бесплатно;Wing;https://litnet.com/ru/wing-u1414919
Горизонты развития. Траппер;https://litnet.com/ru/book/gorizonty-razvitiya-trapper-b100455;129            RUB;Александр Демьянов;https://litnet.com/ru/aleksandr-demyanov-u780707
Знамение. Начало;https://litnet.com/ru/book/znamenie-nachalo-b143163;Бесплатно;Тимур Ильясов;https://litnet.com/ru/timur-ilyasov-u1097867
Сага о неудачнике 3;https://litnet.com/ru/book/saga-o-neudachnike-3-b183249;125            RUB;Немченко Александр Владимирович;https://litnet.com/ru/nemchenko-aleksandr-vladimirovich-u1442778
Безмятежный лотос у подножия храма истины;https://litnet.com/ru/book/bezmyatezhnyi-lotos-u-podnozhiya-hrama-istiny-b192767;Бесплатно;Надежда Пятая, Алекс Го;https://litnet.com/ru/nadezhda-pyataya-u4169715
Дикий Тостер 1. Поздний старт;https://litnet.com/ru/book/dikii-toster-1-pozdnii-start-b234114;Бесплатно;Евгений Никутин;https://litnet.com/ru/evgenii-nikutin-u713959
Сага о неудачнике 5;https://litnet.com/ru/book/saga-o-neudachnike-5-b289412;125            RUB;Немченко Александр Владимирович;https://litnet.com/ru/nemchenko-aleksandr-vladimirovich-u1442778
Тестовая группа. Книга четвертая;https://litnet.com/ru/book/testovaya-gruppa-kniga-chetvertaya-b304302;119            RUB;Илья Головань (Krayhir);https://litnet.com/ru/ilya-golovan-krayhir-u4065502
"Блогер Неудачник 2: квест ""Кровавая луна"" Том 2";https://litnet.com/ru/book/bloger-neudachnik-2-kvest-krovavaya-luna-tom-2-b306616;129            RUB;Александр Робский ;https://litnet.com/ru/aleksandr-robskii-u1889868
Звездный кадет;https://litnet.com/ru/book/zvezdnyi-kadet-b311683;139            RUB;Сергей Котов;https://litnet.com/ru/sergei-kotov-u4505942
Десять тысяч стилей. Книга четвертая;https://litnet.com/ru/book/desyat-tysyach-stilei-kniga-chetvertaya-b315973;129            RUB;Илья Головань (Krayhir);https://litnet.com/ru/ilya-golovan-krayhir-u4065502
Охотник 3: Золотая маска ;https://litnet.com/ru/book/ohotnik-3-zolotaya-maska-b327655;139            RUB;Александр Робский ;https://litnet.com/ru/aleksandr-robskii-u1889868
Гремлин;https://litnet.com/ru/book/gremlin-b340128;129            RUB;Николай Бауэр (Лиходей);https://litnet.com/ru/nikolai-bauer-lihodei-u42010
Ключи от Вселенной;https://litnet.com/ru/book/klyuchi-ot-vselennoi-b342328;Бесплатно;Сергей Яков;https://litnet.com/ru/sergei-yakov-u6334910
Три сапога - пара;https://litnet.com/ru/book/tri-sapoga-para-b345362;Бесплатно;Тимофей Царенко;https://litnet.com/ru/timofei-carenko-u576010
Десять тысяч стилей. Книга пятая;https://litnet.com/ru/book/desyat-tysyach-stilei-kniga-pyataya-b349984;129            RUB;Илья Головань (Krayhir);https://litnet.com/ru/ilya-golovan-krayhir-u4065502
Перепутье: Начало после конца;https://litnet.com/ru/book/perepute-nachalo-posle-konca-b354483;Бесплатно;Antoine Vinorado;https://litnet.com/ru/antoine-vinorado-u8904237
Магеллан - Часть I Прибытие;https://litnet.com/ru/book/magellan-chast-i-pribytie-b354515;Бесплатно;Евгений Ильичев;https://litnet.com/ru/evgenii-ilichev-u340095
Земля зомби. Справедливость торжествует;https://litnet.com/ru/book/zemlya-zombi-spravedlivost-torzhestvuet-b369180;149            RUB;Мак Шторм;https://litnet.com/ru/mak-shtorm-u7333988
Непопулярный игрок;https://litnet.com/ru/book/nepopulyarnyi-igrok-b371539;Бесплатно;Александр Светлый;https://litnet.com/ru/aleksandr-svetlyi-u3347531
Магеллан - Часть 2  Егерь;https://litnet.com/ru/book/magellan-chast-2-eger-b378851;149            RUB;Евгений Ильичев;https://litnet.com/ru/evgenii-ilichev-u340095
Игра Дьявола 2: Бастард Том 1;https://litnet.com/ru/book/igra-dyavola-2-bastard-tom-1-b382176;Бесплатно;Александр Робский ;https://litnet.com/ru/aleksandr-robskii-u1889868
Странник;https://litnet.com/ru/book/strannik-b383025;Бесплатно;Крицкая Инна;https://litnet.com/ru/krickaya-inna-u8953799
Доктор Хаос 3;https://litnet.com/ru/book/doktor-xaos-3-b388348;169            RUB;Алекс Платт;https://litnet.com/ru/aleks-platt-u6245037
Возвращение;https://litnet.com/ru/book/vozvrashchenie-b394992;Бесплатно;Ищенко Геннадий;https://litnet.com/ru/ishchenko-gennadii-u10085561
Новое Начало. Книга Первая;https://litnet.com/ru/book/novoe-nachalo-kniga-pervaya-b12246;Бесплатно;Алексей Анонимов;https://litnet.com/ru/aleksei-anonimov-u5261
Бредовый сон.;https://litnet.com/ru/book/bredovyi-son-b20867;Бесплатно;Илья Губанов;https://litnet.com/ru/ilya-gubanov-u133981
Наследие Древних;https://litnet.com/ru/book/nasledie-drevnih-b29371;Бесплатно;Сергей Волк;https://litnet.com/ru/sergei-volk-u295100
Горизонты развития. Нуб;https://litnet.com/ru/book/gorizonty-razvitiya-nub-b88296;Бесплатно;Александр Демьянов;https://litnet.com/ru/aleksandr-demyanov-u780707
Лиходей-Команда Z44-6;https://litnet.com/ru/book/lihodei-komanda-z44-6-b94996;Бесплатно;Николай Бауэр (Лиходей);https://litnet.com/ru/nikolai-bauer-lihodei-u42010
В лето 6746  от сотворения мира;https://litnet.com/ru/book/v-leto-6746-ot-sotvoreniya-mira-b185432;Бесплатно;Борис Нефёдов;https://litnet.com/ru/boris-nefedov-u2375452
Тестовая группа. Книга первая;https://litnet.com/ru/book/testovaya-gruppa-kniga-pervaya-b189607;Бесплатно;Илья Головань (Krayhir);https://litnet.com/ru/ilya-golovan-krayhir-u4065502
Мертвая земля;https://litnet.com/ru/book/mertvaya-zemlya-b203626;Бесплатно;Хмель;https://litnet.com/ru/xmel-u668510
Недобитые;https://litnet.com/ru/book/nedobitye-b259583;Бесплатно;mikki host;https://litnet.com/ru/mikki-host-u6139869
Первобытный инстинкт - Первый эпизод: Странник;https://litnet.com/ru/book/pervobytnyi-instinkt-pervyi-epizod-strannik-b394933;Бесплатно;FrostFox;https://litnet.com/ru/frostfox-u554375
Далёкие миры. Часть вторая. Император по случаю;https://litnet.com/ru/book/dalekie-miry-chast-vtoraya-imperator-po-sluchayu-b10823;Бесплатно;Юрий Москаленко;https://litnet.com/ru/yurii-moskalenko-u63087
Новое Начало. Книга Вторая;https://litnet.com/ru/book/novoe-nachalo-kniga-vtoraya-b13590;Бесплатно;Алексей Анонимов;https://litnet.com/ru/aleksei-anonimov-u5261
Хроники симбионта 2. Рокировка.;https://litnet.com/ru/book/xroniki-simbionta-2-rokirovka-b32191;Бесплатно;Гарик Шима;https://litnet.com/ru/garik-shima-u28519
"""Лес"" ";https://litnet.com/ru/book/les-b41334;Бесплатно;Igor  Vlasov;https://litnet.com/ru/igor-vlasov-u274978
"S.T.A.L.K.E.R. Гробовщик -2 ""Девочка ищет отца""";https://litnet.com/ru/book/stalker-grobovshchik-2-devochka-ishchet-otca-b90385;Бесплатно;Горан;https://litnet.com/ru/goran-u64067
Провал. Том 2. Под чёрными парусами.;https://litnet.com/ru/book/proval-tom-2-pod-chernymi-parusami-b122586;Бесплатно;Алексей Русаков (Dgipei);https://litnet.com/ru/aleksei-rusakov-dgipei-u1648979
Сфера: эпоха империй;https://litnet.com/ru/book/sfera-epoha-imperii-b197404;131            RUB;Александр Светлый;https://litnet.com/ru/aleksandr-svetlyi-u3347531
Разрушитель Небес и Миров-3. Сила;https://litnet.com/ru/book/razrushitel-nebes-i-mirov-3-sila-b209498;119            RUB;Олег Бард;https://litnet.com/ru/oleg-bard-u3573046
Тестовая группа. Книга вторая;https://litnet.com/ru/book/testovaya-gruppa-kniga-vtoraya-b210793;119            RUB;Илья Головань (Krayhir);https://litnet.com/ru/ilya-golovan-krayhir-u4065502
Любовь в мире мертвых;https://litnet.com/ru/book/lyubov-v-mire-mertvyh-b212596;Бесплатно;Мария Зайцева;https://litnet.com/ru/mariya-zaiceva-u2892838
Безмятежный лотос 2;https://litnet.com/ru/book/bezmyatezhnyi-lotos-2-b213261;139            RUB;Надежда Пятая, Алекс Го;https://litnet.com/ru/nadezhda-pyataya-u4169715
Чернолесье;https://litnet.com/ru/book/chernolese-b226466;Бесплатно;Александр Зимовец;https://litnet.com/ru/aleksandr-zimovec-u3076067
"Ник ""Бот@ник""";https://litnet.com/ru/book/nik-botnik-b230120;Бесплатно;Андрей Вичурин;https://litnet.com/ru/andrei-vichurin-u569160
Антропогенез;https://litnet.com/ru/book/antropogenez-b273210;Бесплатно;Виктор Бурый;https://litnet.com/ru/viktor-buryi-u6578568
"Блогер Неудачник 2: квест ""Кровавая луна"" Том 1";https://litnet.com/ru/book/bloger-neudachnik-2-kvest-krovavaya-luna-tom-1-b290499;Бесплатно;Александр Робский ;https://litnet.com/ru/aleksandr-robskii-u1889868
"Алтарь богини Руато - 3 ""Плечом к Плечу""";https://litnet.com/ru/book/altar-bogini-ruato-3-plechom-k-plechu-b299875;119            RUB;Николай Бауэр (Лиходей);https://litnet.com/ru/nikolai-bauer-lihodei-u42010
Легенда 6, Тёмный мир;https://litnet.com/ru/book/legenda-6-temnyi-mir-b317705;149            RUB;Владимир Кретов;https://litnet.com/ru/vladimir-kretov-u4224360
Магистраль смерти - 2;https://litnet.com/ru/book/magistral-smerti-2-b325497;119            RUB;Валерий Атамашкин;https://litnet.com/ru/valerii-atamashkin-u17592
Кровавый целитель. Том 3: Mid game - Часть 2;https://litnet.com/ru/book/krovavyi-celitel-tom-3-mid-game-chast-2-b332468;116.1            RUB;Александр Тэл (ArFrim);https://litnet.com/ru/aleksandr-tel-arfrim-u7383095
Игрок Без (расы);https://litnet.com/ru/book/igrok-bez-rasy-b339314;Бесплатно;Александр Русак;https://litnet.com/ru/aleksandr-rusak-u2929205
Шестой Океан;https://litnet.com/ru/book/shestoi-okean-b341121;119            RUB;Сергей Котов;https://litnet.com/ru/sergei-kotov-u4505942
Кровь и чернила;https://litnet.com/ru/book/krov-i-chernila-b345678;149            RUB;Тимофей Царенко;https://litnet.com/ru/timofei-carenko-u576010
Эра подземелий 8;https://litnet.com/ru/book/era-podzemelii-8-b351104;119            RUB;Ткачев Сергей;https://litnet.com/ru/tkachev-sergei-u121047
Эра подземелий 9;https://litnet.com/ru/book/era-podzemelii-9-b361795;119            RUB;Ткачев Сергей;https://litnet.com/ru/tkachev-sergei-u121047
Палач;https://litnet.com/ru/book/palach-b366142;149            RUB;Дженерал Дим;https://litnet.com/ru/dzheneral-dim-u6020384
Виви. Инициализация;https://litnet.com/ru/book/vivi-inicializaciya-b367917;119            RUB;Елена Легенькая, Михаил Дорин;https://litnet.com/ru/elena-legenkaya-u1617689
Живой;https://litnet.com/ru/book/zhivoi-b369237;199            RUB;Тимофей Царенко;https://litnet.com/ru/timofei-carenko-u576010
Арена 3: Бремя победителя;https://litnet.com/ru/book/arena-3-bremya-pobeditelya-b374091;140            RUB;Денис Агеев;https://litnet.com/ru/denis-ageev-u245786
Разлом: Наука и Магия;https://litnet.com/ru/book/razlom-nauka-i-magiya-b377540;165            RUB;Немченко Александр Владимирович;https://litnet.com/ru/nemchenko-aleksandr-vladimirovich-u1442778
Тестовая группа. Книга шестая;https://litnet.com/ru/book/testovaya-gruppa-kniga-shestaya-b390459;129            RUB;Илья Головань (Krayhir);https://litnet.com/ru/ilya-golovan-krayhir-u4065502
Легенда 9, Восстание титанов;https://litnet.com/ru/book/legenda-9-vosstanie-titanov-b390622;149            RUB;Владимир Кретов;https://litnet.com/ru/vladimir-kretov-u4224360
Том I Иномирец;https://litnet.com/ru/book/tom-i-inomirec-b393575;Бесплатно;Алекс волков;https://litnet.com/ru/aleks-volkov-u10067872
Девятый. Финал. ;https://litnet.com/ru/book/devyatyi-final-b395752;149            RUB;Алексей Зайцев;https://litnet.com/ru/aleksei-zaicev-u317916
Остров Ниней. Том 2;https://litnet.com/ru/book/ostrov-ninei-tom-2-b397174;119            RUB;Александр Setroi Шаравар;https://litnet.com/ru/aleksandr-setroi-sharavar-u170918
Выживший. Том 1;https://litnet.com/ru/book/vyzhivshii-tom-1-b397185;Бесплатно;Александр Setroi Шаравар;https://litnet.com/ru/aleksandr-setroi-sharavar-u170918
Путь вечной ночи: пробуждение.;https://litnet.com/ru/book/put-vechnoi-nochi-probuzhdenie-b48820;Бесплатно;Дмитрий Малыгин;https://litnet.com/ru/dmitrii-malygin-u509353
Наследие Вора;https://litnet.com/ru/book/nasledie-vora-b115826;Бесплатно;Николай Бауэр (Лиходей);https://litnet.com/ru/nikolai-bauer-lihodei-u42010
Пустая Земля;https://litnet.com/ru/book/pustaya-zemlya-b118627;Бесплатно;Лана Лэй;https://litnet.com/ru/lana-lei-u1998827
Расплата за предыдущую жизнь;https://litnet.com/ru/book/rasplata-za-predydushchuyu-zhizn-b143386;Бесплатно;Евгений Косенков (Sib333);https://litnet.com/ru/evgenii-kosenkov-sib333-u596146
Огребенцы 3: Битва за город;https://litnet.com/ru/book/ogrebency-3-bitva-za-gorod-b165455;Бесплатно;Денис Петриков;https://litnet.com/ru/denis-petrikov-u195854
Разрушитель Небес и Миров. Арена;https://litnet.com/ru/book/razrushitel-nebes-i-mirov-arena-b173141;Бесплатно;Олег Бард;https://litnet.com/ru/oleg-bard-u3573046
Эффект кобры;https://litnet.com/ru/book/effekt-kobry-b221876;Бесплатно;Нат Жарова;https://litnet.com/ru/nat-zharova-u12021
Книга 2 Чужая стая;https://litnet.com/ru/book/kniga-2-chuzhaya-staya-b280258;Бесплатно;Бабаян Григорий;https://litnet.com/ru/babayan-grigorii-u3251509
Обрети дом свой;https://litnet.com/ru/book/obreti-dom-svoi-b329856;Бесплатно;Елен Гагуа;https://litnet.com/ru/elen-gagua-u3307412
Клятва;https://litnet.com/ru/book/klyatva-b378221;Бесплатно;Павел Калашников, Алекс волков;https://litnet.com/ru/pavel-kalashnikov-u9608890
Бремя невесомости;https://litnet.com/ru/book/bremya-nevesomosti-b378525;Бесплатно;Говда Олег Иосифович;https://litnet.com/ru/govda-oleg-iosifovich-u9591992
Старс Unbound;https://litnet.com/ru/book/stars-unbound-b378550;119            RUB;Алекс Кин;https://litnet.com/ru/aleks-kin-u2808594
По грехам нашим. В лето 6733. Книга 3;https://litnet.com/ru/book/po-greham-nashim-v-leto-6733-kniga-3-b387932;Бесплатно;Денис Старый;https://litnet.com/ru/denis-staryi-u9605472
Далёкие миры. Часть первая. Император по случаю.;https://litnet.com/ru/book/dalekie-miry-chast-pervaya-imperator-po-sluchayu-b7296;Бесплатно;Юрий Москаленко;https://litnet.com/ru/yurii-moskalenko-u63087
Империя Аратан;https://litnet.com/ru/book/imperiya-aratan-b14965;Бесплатно;Альберто Чудов;https://litnet.com/ru/alberto-chudov-u88875
Избранные;https://litnet.com/ru/book/izbrannye-b15439;Бесплатно;Алексей Анонимов;https://litnet.com/ru/aleksei-anonimov-u5261
Чёрный рейдер;https://litnet.com/ru/book/chernyi-reider-b18320;Бесплатно;Нелли Видина;https://litnet.com/ru/nelli-vidina-u8633
Второй Хранитель;https://litnet.com/ru/book/vtoroi-xranitel-b18433;Бесплатно;Андрей Архипов;https://litnet.com/ru/andrei-arhipov-u631
Новое Начало. Книга Третья;https://litnet.com/ru/book/novoe-nachalo-kniga-tretya-b19351;Бесплатно;Алексей Анонимов;https://litnet.com/ru/aleksei-anonimov-u5261
Второй Шанс;https://litnet.com/ru/book/vtoroi-shans-b20074;Бесплатно;Алексей Анонимов;https://litnet.com/ru/aleksei-anonimov-u5261
Б-е-г-л-е-ц;https://litnet.com/ru/book/b-e-g-l-e-c-b23686;Бесплатно;Сергей Кручинин;https://litnet.com/ru/sergei-kruchinin-u199637
H.I.V.E. Смертник;https://litnet.com/ru/book/hive-smertnik-b24802;Бесплатно;Павел Аваста;https://litnet.com/ru/pavel-avasta-u165746
S-T-I-K-S. Капкан.;https://litnet.com/ru/book/s-t-i-k-s-kapkan-b24871;Бесплатно;Корвин Вас;https://litnet.com/ru/korvin-vas-u248523
"""Исход""";https://litnet.com/ru/book/ishod-b28641;Бесплатно;Igor  Vlasov;https://litnet.com/ru/igor-vlasov-u274978
У Безумия тоже есть цвет ;https://litnet.com/ru/book/u-bezumiya-tozhe-est-cvet-b33843;Бесплатно;Верона Кей;https://litnet.com/ru/verona-kei-u342451
Ходячие. Эвакуация Москвы;https://litnet.com/ru/book/xodyachie-evakuaciya-moskvy-b38628;Бесплатно;ОлегА;https://litnet.com/ru/olega-u390239
Делирий 2 - Печать крови;https://litnet.com/ru/book/delirii-2-pechat-krovi-b39045;99            RUB;Ткачев Сергей;https://litnet.com/ru/tkachev-sergei-u121047
Преторианец. Начало. Книга 1;https://litnet.com/ru/book/pretorianec-nachalo-kniga-1-b44840;Бесплатно;Aivengo;https://litnet.com/ru/aivengo-u461294
Собиратель Том 1;https://litnet.com/ru/book/sobiratel-tom-1-b45686;Бесплатно;Дмитрий Черепанов;https://litnet.com/ru/dmitrii-cherepanov-u54734
Преторианец. Путь, который указали звезды. Книга 3;https://litnet.com/ru/book/pretorianec-put-kotoryi-ukazali-zvezdy-kniga-3-b48241;Бесплатно;Aivengo;https://litnet.com/ru/aivengo-u461294
Мутант. Новая колония.;https://litnet.com/ru/book/mutant-novaya-koloniya-b57799;149            RUB;Виктор Казначеев;https://litnet.com/ru/viktor-kaznacheev-u11992
Галактика онлайн (книга 2) Адаптация;https://litnet.com/ru/book/galaktika-onlain-kniga-2-adaptaciya-b89326;129            RUB;Павел Коршунов;https://litnet.com/ru/pavel-korshunov-u199181
Там где ты нужен;https://litnet.com/ru/book/tam-gde-ty-nuzhen-b99596;Бесплатно;Влад Молоков.;https://litnet.com/ru/vlad-molokov-u1445966
Товарищ Миша;https://litnet.com/ru/book/tovarishch-misha-b131686;Бесплатно;Евгений Косенков (Sib333);https://litnet.com/ru/evgenii-kosenkov-sib333-u596146
Собиратель Том 3;https://litnet.com/ru/book/sobiratel-tom-3-b135208;134.1            RUB;Дмитрий Черепанов;https://litnet.com/ru/dmitrii-cherepanov-u54734
Бойня;https://litnet.com/ru/book/boinya-b136503;Бесплатно;Дмитрий Панасенко;https://litnet.com/ru/dmitrii-panasenko-u1142874
Призраки Эхо;https://litnet.com/ru/book/prizraki-eho-b136986;Бесплатно;Белый лев;https://litnet.com/ru/belyi-lev-u663259
Собиратель Том 4;https://litnet.com/ru/book/sobiratel-tom-4-b164236;139            RUB;Дмитрий Черепанов;https://litnet.com/ru/dmitrii-cherepanov-u54734
Провал. Том 5. Власть Мертвых.;https://litnet.com/ru/book/proval-tom-5-vlast-mertvyh-b175203;119            RUB;Алексей Русаков (Dgipei);https://litnet.com/ru/aleksei-rusakov-dgipei-u1648979
Дикий Тостер. Приквел;https://litnet.com/ru/book/dikii-toster-prikvel-b200013;Бесплатно;Евгений Никутин;https://litnet.com/ru/evgenii-nikutin-u713959
Безграничье. Первый;https://litnet.com/ru/book/bezgraniche-pervyi-b209517;Бесплатно;Александер Платонов;https://litnet.com/ru/aleksander-platonov-u3827471
Дневник Эми;https://litnet.com/ru/book/dnevnik-emi-b220482;Бесплатно;Мария Зайцева;https://litnet.com/ru/mariya-zaiceva-u2892838
Не мертвый;https://litnet.com/ru/book/ne-mertvyi-b224958;139            RUB;Данта Игнис;https://litnet.com/ru/danta-ignis-u801134
Провал. Том 6. Борьба за Трон. ;https://litnet.com/ru/book/proval-tom-6-borba-za-tron-b230861;119            RUB;Алексей Русаков (Dgipei);https://litnet.com/ru/aleksei-rusakov-dgipei-u1648979
Карфаген 2020. Апгрейд;https://litnet.com/ru/book/karfagen-2020-apgreid-b237587;119            RUB;Олег Бард;https://litnet.com/ru/oleg-bard-u3573046
Кот. Логово;https://litnet.com/ru/book/kot-logovo-b245336;Бесплатно;Алексей Пыжов;https://litnet.com/ru/aleksei-pyzhov-u5660750
Тестовая группа. Книга третья;https://litnet.com/ru/book/testovaya-gruppa-kniga-tretya-b250362;119            RUB;Илья Головань (Krayhir);https://litnet.com/ru/ilya-golovan-krayhir-u4065502
Знамение. Вертиго;https://litnet.com/ru/book/znamenie-vertigo-b269502;119            RUB;Тимур Ильясов;https://litnet.com/ru/timur-ilyasov-u1097867
Мантра лунного света;https://litnet.com/ru/book/mantra-lunnogo-sveta-b288297;Бесплатно;Алекс Кин;https://litnet.com/ru/aleks-kin-u2808594
Дикий Тостер 3. Маленький принц.;https://litnet.com/ru/book/dikii-toster-3-malenkii-princ-b294423;149            RUB;Евгений Никутин;https://litnet.com/ru/evgenii-nikutin-u713959
Книга 3 Зарождение силы;https://litnet.com/ru/book/kniga-3-zarozhdenie-sily-b301653;130            RUB;Бабаян Григорий;https://litnet.com/ru/babayan-grigorii-u3251509
Под навесом мрака;https://litnet.com/ru/book/pod-navesom-mraka-b305815;119            RUB;Валерий Атамашкин;https://litnet.com/ru/valerii-atamashkin-u17592
Злодейский путь!.. [том 5-6];https://litnet.com/ru/book/zlodeiskii-put-tom-5-6-b308245;134.1            RUB;Эл Моргот (mrgtghost);https://litnet.com/ru/el-morgot-mrgtghost-u3149338
Оружейник 2;https://litnet.com/ru/book/oruzheinik-2-b310602;119            RUB;Павел Швецов;https://litnet.com/ru/pavel-shvecov-u3179589
Эра подземелий 6;https://litnet.com/ru/book/era-podzemelii-6-b313231;119            RUB;Ткачев Сергей;https://litnet.com/ru/tkachev-sergei-u121047
Дисгардиум 7.2. День свободы;https://litnet.com/ru/book/disgardium-72-den-svobody-b315073;Бесплатно;Данияр Сугралинов;https://litnet.com/ru/daniyar-sugralinov-u87167
Злодейский путь!.. [том 9];https://litnet.com/ru/book/zlodeiskii-put-tom-9-b316733;129            RUB;Эл Моргот (mrgtghost);https://litnet.com/ru/el-morgot-mrgtghost-u3149338
Эра подземелий 7;https://litnet.com/ru/book/era-podzemelii-7-b335203;119            RUB;Ткачев Сергей;https://litnet.com/ru/tkachev-sergei-u121047
Сфера Vlll: Таинственный травник;https://litnet.com/ru/book/sfera-vlll-tainstvennyi-travnik-b336256;149            RUB;Александр Светлый;https://litnet.com/ru/aleksandr-svetlyi-u3347531
Всё будет по-моему! Часть 3;https://litnet.com/ru/book/vse-budet-po-moemu-chast-3-b338491;Бесплатно;Wing;https://litnet.com/ru/wing-u1414919
Страж;https://litnet.com/ru/book/strazh-b343026;Бесплатно;Геннадий Иевлев (ИвГен);https://litnet.com/ru/gennadii-ievlev-ivgen-u8375409
Бессистемная отладка. Адаптация;https://litnet.com/ru/book/bessistemnaya-otladka-adaptaciya-b345696;149            RUB;Тимофей Царенко;https://litnet.com/ru/timofei-carenko-u576010
Земля зомби. Весеннее обострение;https://litnet.com/ru/book/zemlya-zombi-vesennee-obostrenie-b349200;149            RUB;Мак Шторм;https://litnet.com/ru/mak-shtorm-u7333988
Легенда 7, Возрождение;https://litnet.com/ru/book/legenda-7-vozrozhdenie-b349826;149            RUB;Владимир Кретов;https://litnet.com/ru/vladimir-kretov-u4224360
Корсар.;https://litnet.com/ru/book/korsar-b352344;149            RUB;Антон Русич;https://litnet.com/ru/anton-rusich-u5169689
Потомок Богов. Путь в неизвестность.;https://litnet.com/ru/book/potomok-bogov-put-v-neizvestnost-b352716;Бесплатно;Анатолий Зеру;https://litnet.com/ru/anatolii-zeru-u6339362
Ковыль и пепел ;https://litnet.com/ru/book/kovyl-i-pepel-b354273;129            RUB;Степан Кулик;https://litnet.com/ru/stepan-kulik-u8542447
Сфера 9: Финальный босс;https://litnet.com/ru/book/sfera-9-finalnyi-boss-b354417;149            RUB;Александр Светлый;https://litnet.com/ru/aleksandr-svetlyi-u3347531
Новые: Мародер;https://litnet.com/ru/book/novye-maroder-b356637;Бесплатно;Швалев Ю А;https://litnet.com/ru/shvalev-yu-a-u8860077
Герои Случая. Эссет книга 1.;https://litnet.com/ru/book/geroi-sluchaya-esset-kniga-1-b356880;125            RUB;Александр Сухов;https://litnet.com/ru/aleksandr-suhov-u2217820
